store_id,state_id,trxn_ts,ship_ts,amount,discount,payment_type,customer_id
9990,OL,2025-11-29T08:11:52.495366,2025-12-01T08:11:52.495366,116.67,0.2,DBT,9495018
9990,OL,2025-11-29T08:11:53.234535,2025-12-01T08:11:53.234535,127.54,0.1,DBT,9260333
9990,OL,2025-11-29T08:11:56.963207,2025-12-01T08:11:56.963207,119.59,0.2,CRD,2214681
9990,OL,2025-11-29T08:11:57.006640,2025-12-01T08:11:57.006640,120.49,0.3,CRD,8401229
9990,OL,2025-11-29T08:11:57.045228,2025-12-01T08:11:57.045228,122.45,0.2,DBT,5439067
9990,OL,2025-11-29T08:11:59.860477,2025-12-01T08:11:59.860477,116.27,0.2,DBT,4665801
9990,OL,2025-11-29T08:12:02.355906,2025-12-01T08:12:02.355906,116.89,0.2,RET,5059975
9990,OL,2025-11-29T08:12:02.365251,2025-12-01T08:12:02.365251,121.74,0.1,DBT,6590600
9990,OL,2025-11-29T08:12:03.521769,2025-12-01T08:12:03.521769,125.58,0.2,CRD,6915682
9990,OL,2025-11-29T08:12:06.929350,2025-12-01T08:12:06.929350,116.58,0.2,CRD,3751987
9990,OL,2025-11-29T08:12:07.571286,2025-12-01T08:12:07.571286,117.87,0.1,CRD,2820291
9990,OL,2025-11-29T08:12:08.234582,2025-12-01T08:12:08.234582,127.75,0.3,DBT,8212179
9990,OL,2025-11-29T08:12:10.494829,2025-12-01T08:12:10.494829,114.03,0.2,DBT,4164997
9990,OL,2025-11-29T08:12:12.505145,2025-12-01T08:12:12.505145,111.68,0.2,CRD,8638455
9990,OL,2025-11-29T08:12:13.559198,2025-12-01T08:12:13.559198,119.72,0.2,CRD,2987969
9990,OL,2025-11-29T08:12:13.872902,2025-12-01T08:12:13.872902,122.65,0.2,CRD,5360158
9990,OL,2025-11-29T08:12:16.003702,2025-12-01T08:12:16.003702,122.46,0.2,DBT,8844960
9990,OL,2025-11-29T08:12:18.869778,2025-12-01T08:12:18.869778,117.01,0.3,DBT,4992756
9990,OL,2025-11-29T08:12:19.689505,2025-12-01T08:12:19.689505,122.6,0.2,CRD,9378337
9990,OL,2025-11-29T08:12:22.906879,2025-12-01T08:12:22.906879,125.56,0.2,CRD,5175440
9990,OL,2025-11-29T08:12:23.406303,2025-12-01T08:12:23.406303,119.08,0.1,CRD,6932904
9990,OL,2025-11-29T08:12:24.198327,2025-12-01T08:12:24.198327,120.88,0.2,DBT,3982011
9990,OL,2025-11-29T08:12:24.406414,2025-12-01T08:12:24.406414,114.24,0.1,RET,9469548
9990,OL,2025-11-29T08:12:24.524007,2025-12-01T08:12:24.524007,121.18,0.1,CRD,1139420
9990,OL,2025-11-29T08:12:24.683394,2025-12-01T08:12:24.683394,118.35,0.1,CRD,2806018
9990,OL,2025-11-29T08:12:24.992552,2025-12-01T08:12:24.992552,118.54,0.1,DBT,7710352
9990,OL,2025-11-29T08:12:29.050875,2025-12-01T08:12:29.050875,120.49,0.2,DBT,3290826
9990,OL,2025-11-29T08:12:31.773825,2025-12-01T08:12:31.773825,109.24,0.1,DBT,6239856
9990,OL,2025-11-29T08:12:33.316477,2025-12-01T08:12:33.316477,122.53,0.2,CRD,1824784
9990,OL,2025-11-29T08:12:38.409786,2025-12-01T08:12:38.409786,123.81,0.2,CRD,6110635
9990,OL,2025-11-29T08:12:41.394334,2025-12-01T08:12:41.394334,125.0,0.3,CRD,7460744
9990,OL,2025-11-29T08:12:42.391016,2025-12-01T08:12:42.391016,127.91,0.1,DBT,5305751
9990,OL,2025-11-29T08:12:45.205400,2025-12-01T08:12:45.205400,118.49,0.1,RET,9367482
9990,OL,2025-11-29T08:12:47.503876,2025-12-01T08:12:47.503876,119.09,0.1,DBT,3339939
9990,OL,2025-11-29T08:12:47.915364,2025-12-01T08:12:47.915364,119.23,0.1,CRD,2497363
9990,OL,2025-11-29T08:12:51.598687,2025-12-01T08:12:51.598687,126.18,0.1,DBT,9431436
9990,OL,2025-11-29T08:12:52.895239,2025-12-01T08:12:52.895239,121.52,0.2,DBT,1576605
9990,OL,2025-11-29T08:12:55.958138,2025-12-01T08:12:55.958138,124.68,0.1,CRD,1381488
9990,OL,2025-11-29T08:12:57.054710,2025-12-01T08:12:57.054710,122.06,0.1,CRD,1683594
9990,OL,2025-11-29T08:12:57.118782,2025-12-01T08:12:57.118782,126.91,0.1,CRD,8368226
9990,OL,2025-11-29T08:12:57.156175,2025-12-01T08:12:57.156175,118.85,0.1,CRD,9231453
9990,OL,2025-11-29T08:12:57.958880,2025-12-01T08:12:57.958880,111.1,0.1,CRD,4410908
9990,OL,2025-11-29T08:12:58.521374,2025-12-01T08:12:58.521374,118.83,0.2,RET,8931958
9990,OL,2025-11-29T08:12:59.478873,2025-12-01T08:12:59.478873,111.57,0.1,CRD,9169246
9990,OL,2025-11-29T08:13:02.680568,2025-12-01T08:13:02.680568,115.11,0.1,CRD,1136146
9990,OL,2025-11-29T08:13:05.567227,2025-12-01T08:13:05.567227,120.79,0.3,CRD,7815177
9990,OL,2025-11-29T08:13:06.142546,2025-12-01T08:13:06.142546,127.59,0.1,RET,2038500
9990,OL,2025-11-29T08:13:08.830668,2025-12-01T08:13:08.830668,118.92,0.1,CRD,6709459
9990,OL,2025-11-29T08:13:09.257187,2025-12-01T08:13:09.257187,119.33,0.1,CRD,7989835
9990,OL,2025-11-29T08:13:11.892063,2025-12-01T08:13:11.892063,119.07,0.2,CRD,7640909
9990,OL,2025-11-29T08:13:12.231208,2025-12-01T08:13:12.231208,115.6,0.2,CRD,5660194
9990,OL,2025-11-29T08:13:16.228012,2025-12-01T08:13:16.228012,114.44,0.1,RET,1635822
9990,OL,2025-11-29T08:13:17.548896,2025-12-01T08:13:17.548896,120.04,0.1,DBT,6852190
9990,OL,2025-11-29T08:13:21.251524,2025-12-01T08:13:21.251524,116.67,0.2,CRD,1355262
9990,OL,2025-11-29T08:13:24.146512,2025-12-01T08:13:24.146512,118.31,0.3,CRD,5124224
9990,OL,2025-11-29T08:13:26.530550,2025-12-01T08:13:26.530550,128.26,0.1,DBT,2327764
9990,OL,2025-11-29T08:13:31.563491,2025-12-01T08:13:31.563491,123.25,0.3,DBT,2667061
9990,OL,2025-11-29T08:13:31.919045,2025-12-01T08:13:31.919045,123.51,0.1,DBT,5746328
9990,OL,2025-11-29T08:13:32.881514,2025-12-01T08:13:32.881514,124.09,0.3,CRD,2130513
9990,OL,2025-11-29T08:13:37.290637,2025-12-01T08:13:37.290637,118.02,0.2,DBT,4074147
9990,OL,2025-11-29T08:13:43.714072,2025-12-01T08:13:43.714072,118.59,0.1,DBT,9408120
9990,OL,2025-11-29T08:13:43.901196,2025-12-01T08:13:43.901196,111.46,0.1,CRD,1158786
9990,OL,2025-11-29T08:13:45.261750,2025-12-01T08:13:45.261750,130.07,0.2,DBT,3057377
9990,OL,2025-11-29T08:13:50.657577,2025-12-01T08:13:50.657577,119.74,0.2,DBT,2475132
9990,OL,2025-11-29T08:13:52.487694,2025-12-01T08:13:52.487694,120.92,0.1,DBT,8644071
9990,OL,2025-11-29T08:13:53.103516,2025-12-01T08:13:53.103516,128.09,0.1,RET,6031380
9990,OL,2025-11-29T08:13:54.147213,2025-12-01T08:13:54.147213,121.79,0.1,DBT,2514403
9990,OL,2025-11-29T08:13:54.743319,2025-12-01T08:13:54.743319,117.35,0.2,CRD,9500857
9990,OL,2025-11-29T08:13:55.092666,2025-12-01T08:13:55.092666,123.28,0.1,CRD,4601922
9990,OL,2025-11-29T08:13:55.554817,2025-12-01T08:13:55.554817,120.55,0.1,DBT,7722950
9990,OL,2025-11-29T08:13:55.599211,2025-12-01T08:13:55.599211,117.15,0.1,CRD,3830356
9990,OL,2025-11-29T08:13:55.987780,2025-12-01T08:13:55.987780,116.49,0.2,CRD,5402744
9990,OL,2025-11-29T08:13:56.134874,2025-12-01T08:13:56.134874,118.32,0.1,CRD,8588034
9990,OL,2025-11-29T08:13:56.448416,2025-12-01T08:13:56.448416,117.57,0.3,CRD,3538439
9990,OL,2025-11-29T08:13:57.175610,2025-12-01T08:13:57.175610,117.13,0.1,CRD,6687280
9990,OL,2025-11-29T08:14:03.104578,2025-12-01T08:14:03.104578,117.84,0.1,CRD,9931839
9990,OL,2025-11-29T08:14:05.459996,2025-12-01T08:14:05.459996,121.77,0.2,CRD,7340763
9990,OL,2025-11-29T08:14:08.324367,2025-12-01T08:14:08.324367,126.64,0.1,DBT,2891973
9990,OL,2025-11-29T08:14:09.149089,2025-12-01T08:14:09.149089,125.51,0.2,DBT,1240140
9990,OL,2025-11-29T08:14:10.424272,2025-12-01T08:14:10.424272,124.08,0.1,CRD,5814263
9990,OL,2025-11-29T08:14:10.892542,2025-12-01T08:14:10.892542,116.02,0.2,DBT,1125292
9990,OL,2025-11-29T08:14:12.441887,2025-12-01T08:14:12.441887,121.16,0.2,DBT,8616130
9990,OL,2025-11-29T08:14:12.739807,2025-12-01T08:14:12.739807,111.09,0.1,CRD,5329800
9990,OL,2025-11-29T08:14:13.113459,2025-12-01T08:14:13.113459,120.88,0.3,DBT,6082762
9990,OL,2025-11-29T08:14:17.301133,2025-12-01T08:14:17.301133,110.35,0.2,RET,5788217
9990,OL,2025-11-29T08:14:19.692930,2025-12-01T08:14:19.692930,115.93,0.2,DBT,6774160
9990,OL,2025-11-29T08:14:20.737962,2025-12-01T08:14:20.737962,127.4,0.1,DBT,3226654
9990,OL,2025-11-29T08:14:21.578561,2025-12-01T08:14:21.578561,125.55,0.1,CRD,8220657
9990,OL,2025-11-29T08:14:22.063788,2025-12-01T08:14:22.063788,114.9,0.2,CRD,5760768
9990,OL,2025-11-29T08:14:23.345232,2025-12-01T08:14:23.345232,114.01,0.2,DBT,7756138
9990,OL,2025-11-29T08:14:30.745369,2025-12-01T08:14:30.745369,119.38,0.1,DBT,7931032
9990,OL,2025-11-29T08:14:31.581474,2025-12-01T08:14:31.581474,117.02,0.2,DBT,7125078
9990,OL,2025-11-29T08:14:32.214399,2025-12-01T08:14:32.214399,130.63,0.2,RET,2671853
9990,OL,2025-11-29T08:14:32.761580,2025-12-01T08:14:32.761580,117.59,0.2,DBT,4282532
9990,OL,2025-11-29T08:14:35.170364,2025-12-01T08:14:35.170364,118.1,0.1,DBT,2619538
9990,OL,2025-11-29T08:14:35.828009,2025-12-01T08:14:35.828009,118.24,0.2,CRD,3728507
9990,OL,2025-11-29T08:14:36.176001,2025-12-01T08:14:36.176001,125.35,0.1,DBT,4081466
9990,OL,2025-11-29T08:14:37.144035,2025-12-01T08:14:37.144035,118.09,0.1,DBT,2902442
9990,OL,2025-11-29T08:14:37.255369,2025-12-01T08:14:37.255369,121.28,0.1,CRD,2394370
9990,OL,2025-11-29T08:14:38.191736,2025-12-01T08:14:38.191736,111.3,0.1,DBT,4380226
9990,OL,2025-11-29T08:14:39.955432,2025-12-01T08:14:39.955432,117.68,0.2,CRD,5650339
9990,OL,2025-11-29T08:14:42.781969,2025-12-01T08:14:42.781969,121.8,0.1,CRD,7528908
9990,OL,2025-11-29T08:14:44.755677,2025-12-01T08:14:44.755677,123.38,0.1,DBT,5339105
9990,OL,2025-11-29T08:14:46.043490,2025-12-01T08:14:46.043490,124.21,0.1,CRD,6614502
9990,OL,2025-11-29T08:14:51.400393,2025-12-01T08:14:51.400393,118.35,0.2,CRD,1961360
9990,OL,2025-11-29T08:14:55.747861,2025-12-01T08:14:55.747861,118.09,0.3,CRD,4474690
9990,OL,2025-11-29T08:14:59.045800,2025-12-01T08:14:59.045800,128.6,0.3,CRD,5274716
9990,OL,2025-11-29T08:14:59.334679,2025-12-01T08:14:59.334679,128.39,0.1,DBT,4722474
9990,OL,2025-11-29T08:15:02.812319,2025-12-01T08:15:02.812319,124.14,0.1,CRD,5412407
9990,OL,2025-11-29T08:15:05.693108,2025-12-01T08:15:05.693108,111.38,0.1,CRD,1482494
9990,OL,2025-11-29T08:15:07.268417,2025-12-01T08:15:07.268417,116.89,0.2,CRD,6634878
9990,OL,2025-11-29T08:15:09.309944,2025-12-01T08:15:09.309944,121.66,0.1,RET,1617590
9990,OL,2025-11-29T08:15:10.169704,2025-12-01T08:15:10.169704,122.32,0.1,DBT,6891258
9990,OL,2025-11-29T08:15:10.999665,2025-12-01T08:15:10.999665,122.68,0.1,CRD,4765473
9990,OL,2025-11-29T08:15:11.575139,2025-12-01T08:15:11.575139,119.0,0.1,CRD,2592533
9990,OL,2025-11-29T08:15:12.252439,2025-12-01T08:15:12.252439,113.63,0.1,CASH,9978038
9990,OL,2025-11-29T08:15:14.227176,2025-12-01T08:15:14.227176,113.2,0.2,DBT,5520281
9990,OL,2025-11-29T08:15:16.556155,2025-12-01T08:15:16.556155,105.33,0.2,CRD,2434229
9990,OL,2025-11-29T08:15:18.301767,2025-12-01T08:15:18.301767,120.73,0.2,DBT,6264608
9990,OL,2025-11-29T08:15:19.050158,2025-12-01T08:15:19.050158,118.88,0.2,CRD,1477972
9990,OL,2025-11-29T08:15:21.638140,2025-12-01T08:15:21.638140,122.17,0.2,DBT,5938356
9990,OL,2025-11-29T08:15:22.468314,2025-12-01T08:15:22.468314,120.48,0.1,DBT,7674025
9990,OL,2025-11-29T08:15:24.484954,2025-12-01T08:15:24.484954,122.06,0.1,CRD,4625224
9990,OL,2025-11-29T08:15:25.806684,2025-12-01T08:15:25.806684,117.85,0.2,DBT,5431574
9990,OL,2025-11-29T08:15:27.026800,2025-12-01T08:15:27.026800,121.84,0.2,RET,7226603
9990,OL,2025-11-29T08:15:27.204598,2025-12-01T08:15:27.204598,124.41,0.1,DBT,4796637
9990,OL,2025-11-29T08:15:27.332223,2025-12-01T08:15:27.332223,119.8,0.1,CRD,8604921
9990,OL,2025-11-29T08:15:27.815875,2025-12-01T08:15:27.815875,114.67,0.1,CRD,8025670
9990,OL,2025-11-29T08:15:28.881136,2025-12-01T08:15:28.881136,120.06,0.3,DBT,6063195
9990,OL,2025-11-29T08:15:33.914231,2025-12-01T08:15:33.914231,116.49,0.3,RET,3303903
9990,OL,2025-11-29T08:15:34.437596,2025-12-01T08:15:34.437596,113.55,0.2,CRD,3398841
9990,OL,2025-11-29T08:15:35.354532,2025-12-01T08:15:35.354532,127.68,0.1,CRD,3715801
9990,OL,2025-11-29T08:15:35.651964,2025-12-01T08:15:35.651964,109.5,0.1,DBT,7034356
9990,OL,2025-11-29T08:15:35.770682,2025-12-01T08:15:35.770682,118.23,0.1,CRD,3286421
9990,OL,2025-11-29T08:15:36.317330,2025-12-01T08:15:36.317330,114.65,0.1,RET,5785634
9990,OL,2025-11-29T08:15:36.485994,2025-12-01T08:15:36.485994,115.49,0.2,CRD,1413031
9990,OL,2025-11-29T08:15:39.281614,2025-12-01T08:15:39.281614,114.56,0.1,CRD,7113920
9990,OL,2025-11-29T08:15:40.455656,2025-12-01T08:15:40.455656,118.1,0.1,DBT,9766530
9990,OL,2025-11-29T08:15:40.761756,2025-12-01T08:15:40.761756,121.57,0.3,CRD,8747989
9990,OL,2025-11-29T08:15:41.649944,2025-12-01T08:15:41.649944,120.75,0.1,CRD,1864082
9990,OL,2025-11-29T08:15:41.739316,2025-12-01T08:15:41.739316,119.86,0.1,CRD,6891435
9990,OL,2025-11-29T08:15:43.196373,2025-12-01T08:15:43.196373,122.82,0.2,DBT,5077268
9990,OL,2025-11-29T08:15:46.153885,2025-12-01T08:15:46.153885,115.55,0.2,DBT,4677666
9990,OL,2025-11-29T08:15:48.887914,2025-12-01T08:15:48.887914,116.56,0.2,CRD,9746179
9990,OL,2025-11-29T08:15:49.031975,2025-12-01T08:15:49.031975,113.52,0.1,CRD,5157208
9990,OL,2025-11-29T08:15:50.011005,2025-12-01T08:15:50.011005,120.79,0.2,DBT,7740397
9990,OL,2025-11-29T08:15:50.642935,2025-12-01T08:15:50.642935,117.5,0.2,DBT,2486730
9990,OL,2025-11-29T08:15:52.408225,2025-12-01T08:15:52.408225,116.93,0.2,RET,3910444
9990,OL,2025-11-29T08:15:55.588522,2025-12-01T08:15:55.588522,111.14,0.1,CRD,4486779
9990,OL,2025-11-29T08:15:57.284863,2025-12-01T08:15:57.284863,121.21,0.1,CRD,5556793
9990,OL,2025-11-29T08:15:59.463540,2025-12-01T08:15:59.463540,127.57,0.2,CRD,3120655
9990,OL,2025-11-29T08:15:59.671039,2025-12-01T08:15:59.671039,117.39,0.2,DBT,9124511
9990,OL,2025-11-29T08:15:59.889580,2025-12-01T08:15:59.889580,125.21,0.1,DBT,2363517
9990,OL,2025-11-29T08:16:01.392538,2025-12-01T08:16:01.392538,120.18,0.2,CRD,1973859
9990,OL,2025-11-29T08:16:01.894817,2025-12-01T08:16:01.894817,113.81,0.1,DBT,3893907
9990,OL,2025-11-29T08:16:03.219906,2025-12-01T08:16:03.219906,123.84,0.1,CRD,8974115
9990,OL,2025-11-29T08:16:03.615668,2025-12-01T08:16:03.615668,121.7,0.2,RET,4397766
9990,OL,2025-11-29T08:16:04.389842,2025-12-01T08:16:04.389842,123.64,0.2,CRD,7752918
9990,OL,2025-11-29T08:16:07.789310,2025-12-01T08:16:07.789310,112.9,0.3,DBT,1638654
9990,OL,2025-11-29T08:16:08.857025,2025-12-01T08:16:08.857025,119.98,0.2,CRD,6507865
9990,OL,2025-11-29T08:16:11.461405,2025-12-01T08:16:11.461405,124.66,0.2,DBT,3736219
9990,OL,2025-11-29T08:16:13.770954,2025-12-01T08:16:13.770954,123.36,0.1,CRD,9335743
9990,OL,2025-11-29T08:16:15.267506,2025-12-01T08:16:15.267506,124.51,0.2,CRD,5895758
9990,OL,2025-11-29T08:16:19.114466,2025-12-01T08:16:19.114466,124.54,0.1,RET,7552751
9990,OL,2025-11-29T08:16:21.095324,2025-12-01T08:16:21.095324,122.79,0.1,CRD,7134917
9990,OL,2025-11-29T08:16:29.194877,2025-12-01T08:16:29.194877,128.74,0.3,DBT,2370371
9990,OL,2025-11-29T08:16:31.103434,2025-12-01T08:16:31.103434,122.05,0.1,RET,1024330
9990,OL,2025-11-29T08:16:32.011296,2025-12-01T08:16:32.011296,132.57,0.1,CRD,8324561
9990,OL,2025-11-29T08:16:32.318558,2025-12-01T08:16:32.318558,122.78,0.2,CRD,7800805
9990,OL,2025-11-29T08:16:33.428408,2025-12-01T08:16:33.428408,117.98,0.1,DBT,6799113
9990,OL,2025-11-29T08:16:34.300505,2025-12-01T08:16:34.300505,117.39,0.2,CRD,3439608
9990,OL,2025-11-29T08:16:35.365419,2025-12-01T08:16:35.365419,121.23,0.1,CRD,8871004
9990,OL,2025-11-29T08:16:35.835648,2025-12-01T08:16:35.835648,120.05,0.2,CRD,3035846
9990,OL,2025-11-29T08:16:36.917239,2025-12-01T08:16:36.917239,115.15,0.1,CRD,9241219
9990,OL,2025-11-29T08:16:41.269372,2025-12-01T08:16:41.269372,120.0,0.1,DBT,9873680
9990,OL,2025-11-29T08:16:42.808010,2025-12-01T08:16:42.808010,118.77,0.1,DBT,7973753
9990,OL,2025-11-29T08:16:45.191067,2025-12-01T08:16:45.191067,127.08,0.1,CRD,6574022
9990,OL,2025-11-29T08:16:47.204424,2025-12-01T08:16:47.204424,118.85,0.1,CRD,2910993
9990,OL,2025-11-29T08:16:48.221374,2025-12-01T08:16:48.221374,124.21,0.1,RET,4754580
9990,OL,2025-11-29T08:16:49.487428,2025-12-01T08:16:49.487428,121.24,0.2,CRD,2531549
9990,OL,2025-11-29T08:16:49.548875,2025-12-01T08:16:49.548875,123.49,0.1,DBT,5034967
9990,OL,2025-11-29T08:16:51.581916,2025-12-01T08:16:51.581916,122.28,0.1,CRD,9201383
9990,OL,2025-11-29T08:16:53.455471,2025-12-01T08:16:53.455471,118.36,0.3,CRD,5939984
9990,OL,2025-11-29T08:16:55.320427,2025-12-01T08:16:55.320427,123.37,0.2,CRD,1326804
9990,OL,2025-11-29T08:16:59.006277,2025-12-01T08:16:59.006277,110.25,0.2,CASH,6048932
9990,OL,2025-11-29T08:16:59.735612,2025-12-01T08:16:59.735612,124.91,0.2,CRD,5601977
9990,OL,2025-11-29T08:17:02.452664,2025-12-01T08:17:02.452664,125.4,0.1,CRD,7136656
9990,OL,2025-11-29T08:17:03.748568,2025-12-01T08:17:03.748568,117.2,0.2,CRD,7656732
9990,OL,2025-11-29T08:17:05.210782,2025-12-01T08:17:05.210782,136.4,0.1,CRD,2965851
9990,OL,2025-11-29T08:17:05.245754,2025-12-01T08:17:05.245754,119.37,0.2,CRD,3696940
9990,OL,2025-11-29T08:17:06.006720,2025-12-01T08:17:06.006720,121.41,0.2,CRD,6563324
9990,OL,2025-11-29T08:17:08.046669,2025-12-01T08:17:08.046669,122.12,0.2,CRD,8553458
9990,OL,2025-11-29T08:17:10.027816,2025-12-01T08:17:10.027816,120.25,0.2,DBT,7670202
9990,OL,2025-11-29T08:17:15.568091,2025-12-01T08:17:15.568091,118.57,0.2,CRD,8820961
9990,OL,2025-11-29T08:17:17.443853,2025-12-01T08:17:17.443853,119.58,0.2,DBT,8536716
9990,OL,2025-11-29T08:17:18.692911,2025-12-01T08:17:18.692911,125.71,0.2,DBT,4551821
9990,OL,2025-11-29T08:17:21.947099,2025-12-01T08:17:21.947099,124.33,0.3,DBT,9762247
9990,OL,2025-11-29T08:17:22.980762,2025-12-01T08:17:22.980762,125.83,0.1,DBT,8537066
9990,OL,2025-11-29T08:17:23.020536,2025-12-01T08:17:23.020536,120.58,0.1,CRD,8326412
9990,OL,2025-11-29T08:17:23.572280,2025-12-01T08:17:23.572280,110.14,0.2,DBT,4049319
9990,OL,2025-11-29T08:17:27.688668,2025-12-01T08:17:27.688668,127.93,0.2,DBT,4639910
9990,OL,2025-11-29T08:17:29.264139,2025-12-01T08:17:29.264139,113.56,0.2,DBT,8227244
9990,OL,2025-11-29T08:17:30.972849,2025-12-01T08:17:30.972849,117.65,0.3,DBT,3361603
9990,OL,2025-11-29T08:17:31.789450,2025-12-01T08:17:31.789450,120.38,0.1,CRD,4104829
9990,OL,2025-11-29T08:17:31.868952,2025-12-01T08:17:31.868952,127.1,0.2,DBT,6294176
9990,OL,2025-11-29T08:17:32.413072,2025-12-01T08:17:32.413072,123.84,0.2,DBT,9911526
9990,OL,2025-11-29T08:17:33.610924,2025-12-01T08:17:33.610924,125.05,0.1,CRD,8123006
9990,OL,2025-11-29T08:17:34.919772,2025-12-01T08:17:34.919772,122.47,0.2,DBT,5306092
9990,OL,2025-11-29T08:17:36.042484,2025-12-01T08:17:36.042484,116.12,0.2,DBT,5844687
9990,OL,2025-11-29T08:17:38.538777,2025-12-01T08:17:38.538777,116.75,0.1,DBT,7776941
9990,OL,2025-11-29T08:17:40.309242,2025-12-01T08:17:40.309242,120.53,0.1,DBT,6825762
9990,OL,2025-11-29T08:17:43.576218,2025-12-01T08:17:43.576218,117.48,0.2,DBT,6436736
9990,OL,2025-11-29T08:17:44.529195,2025-12-01T08:17:44.529195,119.7,0.3,CRD,8060543
9990,OL,2025-11-29T08:17:44.796266,2025-12-01T08:17:44.796266,119.29,0.2,RET,3422742
9990,OL,2025-11-29T08:17:47.020621,2025-12-01T08:17:47.020621,120.26,0.1,CRD,8388167
9990,OL,2025-11-29T08:17:48.960567,2025-12-01T08:17:48.960567,124.27,0.1,DBT,5218952
9990,OL,2025-11-29T08:17:50.453772,2025-12-01T08:17:50.453772,117.19,0.1,DBT,9035566
9990,OL,2025-11-29T08:17:51.064464,2025-12-01T08:17:51.064464,115.59,0.2,CRD,9674234
9990,OL,2025-11-29T08:17:51.174865,2025-12-01T08:17:51.174865,120.01,0.1,CRD,7279674
9990,OL,2025-11-29T08:17:51.404213,2025-12-01T08:17:51.404213,125.27,0.1,DBT,6201930
9990,OL,2025-11-29T08:17:54.909861,2025-12-01T08:17:54.909861,124.34,0.2,DBT,5229307
9990,OL,2025-11-29T08:17:57.136859,2025-12-01T08:17:57.136859,112.7,0.2,CRD,6739587
9990,OL,2025-11-29T08:18:01.656844,2025-12-01T08:18:01.656844,114.5,0.2,DBT,4840174
9990,OL,2025-11-29T08:18:02.421508,2025-12-01T08:18:02.421508,120.01,0.3,DBT,6808644
9990,OL,2025-11-29T08:18:04.050351,2025-12-01T08:18:04.050351,127.96,0.1,CRD,7091130
9990,OL,2025-11-29T08:18:09.276305,2025-12-01T08:18:09.276305,126.32,0.1,CRD,3549290
9990,OL,2025-11-29T08:18:09.809021,2025-12-01T08:18:09.809021,126.27,0.2,DBT,3613968
9990,OL,2025-11-29T08:18:10.588946,2025-12-01T08:18:10.588946,114.74,0.1,DBT,9053615
9990,OL,2025-11-29T08:18:13.124291,2025-12-01T08:18:13.124291,119.87,0.2,DBT,5004641
9990,OL,2025-11-29T08:18:14.829971,2025-12-01T08:18:14.829971,129.42,0.1,CRD,1646047
9990,OL,2025-11-29T08:18:14.971199,2025-12-01T08:18:14.971199,116.86,0.1,CRD,4443051
9990,OL,2025-11-29T08:18:15.638732,2025-12-01T08:18:15.638732,113.69,0.2,RET,7354394
9990,OL,2025-11-29T08:18:17.556255,2025-12-01T08:18:17.556255,124.25,0.1,DBT,8981331
9990,OL,2025-11-29T08:18:19.289853,2025-12-01T08:18:19.289853,120.01,0.2,CRD,6886695
9990,OL,2025-11-29T08:18:23.825232,2025-12-01T08:18:23.825232,117.34,0.2,CRD,6701468
9990,OL,2025-11-29T08:18:27.008809,2025-12-01T08:18:27.008809,123.64,0.1,CRD,1339406
9990,OL,2025-11-29T08:18:31.465118,2025-12-01T08:18:31.465118,114.05,0.1,DBT,2865975
9990,OL,2025-11-29T08:18:31.981051,2025-12-01T08:18:31.981051,119.69,0.3,RET,3644522
9990,OL,2025-11-29T08:18:32.661202,2025-12-01T08:18:32.661202,123.01,0.2,CRD,3850384
9990,OL,2025-11-29T08:18:35.219826,2025-12-01T08:18:35.219826,129.07,0.2,DBT,1654765
9990,OL,2025-11-29T08:18:40.993918,2025-12-01T08:18:40.993918,126.44,0.1,DBT,3250723
9990,OL,2025-11-29T08:18:41.265534,2025-12-01T08:18:41.265534,128.3,0.2,DBT,3379582
9990,OL,2025-11-29T08:18:41.952687,2025-12-01T08:18:41.952687,114.37,0.2,DBT,4686203
9990,OL,2025-11-29T08:18:43.677497,2025-12-01T08:18:43.677497,117.93,0.3,DBT,2516380
9990,OL,2025-11-29T08:18:46.373591,2025-12-01T08:18:46.373591,125.61,0.2,CRD,5665388
9990,OL,2025-11-29T08:18:47.904076,2025-12-01T08:18:47.904076,118.69,0.2,CRD,2428098
9990,OL,2025-11-29T08:18:49.431948,2025-12-01T08:18:49.431948,114.94,0.3,DBT,7790314
9990,OL,2025-11-29T08:18:53.201337,2025-12-01T08:18:53.201337,112.22,0.2,CRD,9797376
9990,OL,2025-11-29T08:18:54.401719,2025-12-01T08:18:54.401719,125.24,0.1,DBT,3131816
9990,OL,2025-11-29T08:18:55.153191,2025-12-01T08:18:55.153191,122.92,0.2,CRD,8654330
9990,OL,2025-11-29T08:18:56.604680,2025-12-01T08:18:56.604680,112.37,0.1,DBT,1784099
9990,OL,2025-11-29T08:18:58.330819,2025-12-01T08:18:58.330819,111.92,0.1,DBT,5842682
9990,OL,2025-11-29T08:19:01.050022,2025-12-01T08:19:01.050022,120.68,0.2,DBT,8358217
9990,OL,2025-11-29T08:19:02.170912,2025-12-01T08:19:02.170912,117.93,0.1,CRD,5346768
9990,OL,2025-11-29T08:19:02.608508,2025-12-01T08:19:02.608508,117.6,0.2,CRD,6935341
9990,OL,2025-11-29T08:19:04.038505,2025-12-01T08:19:04.038505,118.55,0.1,DBT,2124610
9990,OL,2025-11-29T08:19:06.978502,2025-12-01T08:19:06.978502,124.01,0.3,CRD,8032775
9990,OL,2025-11-29T08:19:06.981210,2025-12-01T08:19:06.981210,118.29,0.1,DBT,6721574
